# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2826       4.600423232329e-12       1.986811714995e-13      -8.907667093816e-14       0.000000000000e+00       8.933290368761e-17       1.214257009996e-17       1.329063681402e-18 
 2827       4.579725759023e-12       1.992551102259e-13      -9.028768013018e-14       0.000000000000e+00       8.920113282758e-17       1.206768677696e-17       1.345733134244e-18 
 2828       4.559231807804e-12       1.998211194870e-13      -9.155227466653e-14       0.000000000000e+00       8.906960023359e-17       1.199207437079e-17       1.362408725521e-18 
 2829       4.538943183480e-12       2.003788714534e-13      -9.286934045571e-14       0.000000000000e+00       8.893830518913e-17       1.191579287453e-17       1.379041694030e-18 
 2830       4.518861694954e-12       2.009280374062e-13      -9.423776001960e-14       0.000000000000e+00       8.880724697389e-17       1.183890245388e-17       1.395583140722e-18 
 2831       4.498989155220e-12       2.014682877362e-13      -9.565641249035e-14       0.000000000000e+00       8.867642486370e-17       1.176146344724e-17       1.411984028575e-18 
 2832       4.479327381372e-12       2.019992919439e-13      -9.712417360737e-14       0.000000000000e+00       8.854583813058e-17       1.168353636596e-17       1.428195182475e-18 
 2833       4.459878194604e-12       2.025207186376e-13      -9.863991571425e-14       0.000000000000e+00       8.841548604271e-17       1.160518189439e-17       1.444167289095e-18 
 2834       4.440643420217e-12       2.030322355335e-13      -1.002025077557e-13       0.000000000000e+00       8.828536786441e-17       1.152646089012e-17       1.459850896769e-18 
 2835       4.421624887618e-12       2.035335094545e-13      -1.018108152745e-13       0.000000000000e+00       8.815548285618e-17       1.144743438410e-17       1.475196415378e-18 
 2836       4.402824430324e-12       2.040242063297e-13      -1.034637004084e-13       0.000000000000e+00       8.802583027465e-17       1.136816358076e-17       1.490154116218e-18 
 2837       4.384243885971e-12       2.045039911933e-13      -1.051600218870e-13       0.000000000000e+00       8.789640937261e-17       1.128870985823e-17       1.504674131889e-18 
 2838       4.365885096309e-12       2.049725281841e-13      -1.068986350291e-13       0.000000000000e+00       8.776721939898e-17       1.120913476843e-17       1.518706456165e-18 
 2839       4.347749907209e-12       2.054294805446e-13      -1.086783917390e-13       0.000000000000e+00       8.763825959883e-17       1.112950003727e-17       1.532200943875e-18 
 2840       4.329840168670e-12       2.058745106201e-13      -1.104981405038e-13       0.000000000000e+00       8.750952921336e-17       1.104986756478e-17       1.545107310784e-18 
 2841       4.312157734815e-12       2.063072798583e-13      -1.123567263905e-13       0.000000000000e+00       8.738102747990e-17       1.097029942526e-17       1.557375133467e-18 
 2842       4.294704463900e-12       2.067274488082e-13      -1.142529910424e-13       0.000000000000e+00       8.725275363191e-17       1.089085786745e-17       1.568953849188e-18 
 2843       4.277482218315e-12       2.071346771194e-13      -1.161857726768e-13       0.000000000000e+00       8.712470689896e-17       1.081160531467e-17       1.579792755782e-18 
 2844       4.260492864588e-12       2.075286235413e-13      -1.181539060811e-13       0.000000000000e+00       8.699688650676e-17       1.073260436498e-17       1.589841011529e-18 
 2845       4.243738273387e-12       2.079089459227e-13      -1.201562226104e-13       0.000000000000e+00       8.686929167711e-17       1.065391779134e-17       1.599047635034e-18 
 2846       4.227220319524e-12       2.082753012101e-13      -1.221915501841e-13       0.000000000000e+00       8.674192162793e-17       1.057560854173e-17       1.607361505104e-18 
 2847       4.210940881962e-12       2.086273454482e-13      -1.242587132830e-13       0.000000000000e+00       8.661477557325e-17       1.049773973934e-17       1.614731360629e-18 
 2848       4.194901843809e-12       2.089647337780e-13      -1.263565329462e-13       0.000000000000e+00       8.648785272321e-17       1.042037468273e-17       1.621105800457e-18 
 2849       4.179105092333e-12       2.092871204365e-13      -1.284838267678e-13       0.000000000000e+00       8.636115228402e-17       1.034357684594e-17       1.626433283275e-18 
 2850       4.163552518956e-12       2.095941587562e-13      -1.306394088944e-13       0.000000000000e+00       8.623467345802e-17       1.026740987867e-17       1.630662127485e-18 
 2851       4.148245474442e-12       2.098855525992e-13      -1.328220989102e-13       0.000000000000e+00       8.610841555228e-17       1.019192608669e-17       1.633756194520e-18 
 2852       4.133183131380e-12       2.101612109515e-13      -1.350307485509e-13       0.000000000000e+00       8.598237830526e-17       1.011713180816e-17       1.635742027042e-18 
 2853       4.118364113295e-12       2.104210941216e-13      -1.372642151213e-13       0.000000000000e+00       8.585656156185e-17       1.004302185972e-17       1.636661952650e-18 
 2854       4.103787038698e-12       2.106651623771e-13      -1.395213526160e-13       0.000000000000e+00       8.573096516485e-17       9.969591040109e-18       1.636558422544e-18 
 2855       4.089450521083e-12       2.108933759447e-13      -1.418010117162e-13       0.000000000000e+00       8.560558895497e-17       9.896834130143e-18       1.635474011638e-18 
 2856       4.075353168921e-12       2.111056950104e-13      -1.441020397871e-13       0.000000000000e+00       8.548043277082e-17       9.824745892675e-18       1.633451418667e-18 
 2857       4.061493585654e-12       2.113020797190e-13      -1.464232808750e-13       0.000000000000e+00       8.535549644890e-17       9.753321072597e-18       1.630533466298e-18 
 2858       4.047870369695e-12       2.114824901746e-13      -1.487635757041e-13       0.000000000000e+00       8.523077982364e-17       9.682554396816e-18       1.626763101238e-18 
 2859       4.034482114417e-12       2.116468864405e-13      -1.511217616736e-13       0.000000000000e+00       8.510628272734e-17       9.612440574240e-18       1.622183394345e-18 
 2860       4.021327408152e-12       2.117952285386e-13      -1.534966728551e-13       0.000000000000e+00       8.498200499022e-17       9.542974295763e-18       1.616837540741e-18 
 2861       4.008404834187e-12       2.119274764503e-13      -1.558871399893e-13       0.000000000000e+00       8.485794644037e-17       9.474150234241e-18       1.610768859914e-18 
 2862       3.995712970755e-12       2.120435901159e-13      -1.582919904832e-13       0.000000000000e+00       8.473410690377e-17       9.405963044484e-18       1.604020795834e-18 
 2863       3.983250391036e-12       2.121435294345e-13      -1.607100484072e-13       0.000000000000e+00       8.461048620432e-17       9.338407363234e-18       1.596636917062e-18 
 2864       3.971015663148e-12       2.122272542644e-13      -1.631401344922e-13       0.000000000000e+00       8.448708416376e-17       9.271477809149e-18       1.588660916857e-18 
 2865       3.959007350143e-12       2.122947244229e-13      -1.655810661267e-13       0.000000000000e+00       8.436390060175e-17       9.205168982787e-18       1.580136613288e-18 
 2866       3.947224010005e-12       2.123458996862e-13      -1.680316573535e-13       0.000000000000e+00       8.424093533582e-17       9.139475466590e-18       1.571107949341e-18 
 2867       3.935664195639e-12       2.123807397894e-13      -1.704907188674e-13       0.000000000000e+00       8.411818818136e-17       9.074391824866e-18       1.561618993034e-18 
 2868       3.924326454876e-12       2.123992044266e-13      -1.729570580118e-13       0.000000000000e+00       8.399565895167e-17       9.009912603772e-18       1.551713937521e-18 
 2869       3.913209330457e-12       2.124012532508e-13      -1.754294787759e-13       0.000000000000e+00       8.387334745788e-17       8.946032331298e-18       1.541437101204e-18 
 2870       3.902311360039e-12       2.123868458740e-13      -1.779067817918e-13       0.000000000000e+00       8.375125350904e-17       8.882745517251e-18       1.530832927845e-18 
 2871       3.891631076180e-12       2.123559418669e-13      -1.803877643314e-13       0.000000000000e+00       8.362937691202e-17       8.820046653238e-18       1.519945986670e-18 
 2872       3.881167006345e-12       2.123085007593e-13      -1.828712203039e-13       0.000000000000e+00       8.350771747160e-17       8.757930212647e-18       1.508820972485e-18 
 2873       3.870917672890e-12       2.122444820397e-13      -1.853559402523e-13       0.000000000000e+00       8.338627499039e-17       8.696390650632e-18       1.497502705782e-18 
 2874       3.860881593068e-12       2.121638451553e-13      -1.878407113511e-13       0.000000000000e+00       8.326504926888e-17       8.635422404099e-18       1.486036132850e-18 
 2875       3.851057279015e-12       2.120665495126e-13      -1.903243174027e-13       0.000000000000e+00       8.314404010542e-17       8.575019891682e-18       1.474466325883e-18 
 2876       3.841443237753e-12       2.119525544765e-13      -1.928055388350e-13       0.000000000000e+00       8.302324729619e-17       8.515177513736e-18       1.462838483092e-18 
 2877       3.832037971179e-12       2.118218193708e-13      -1.952831526981e-13       0.000000000000e+00       8.290267063526e-17       8.455889652310e-18       1.451197928814e-18 
 2878       3.822839976064e-12       2.116743034782e-13      -1.977559326617e-13       0.000000000000e+00       8.278230991453e-17       8.397150671140e-18       1.439590113621e-18 
 2879       3.813847744049e-12       2.115099660399e-13      -2.002226490121e-13       0.000000000000e+00       8.266216492376e-17       8.338954915624e-18       1.428060614429e-18 
 2880       3.805059761634e-12       2.113287662563e-13      -2.026820686489e-13       0.000000000000e+00       8.254223545054e-17       8.281296712810e-18       1.416655134612e-18 
 2881       3.796474510183e-12       2.111306632861e-13      -2.051329550825e-13       0.000000000000e+00       8.242252128032e-17       8.224170371380e-18       1.405419504105e-18 
 2882       3.788090465910e-12       2.109156162469e-13      -2.075740684311e-13       0.000000000000e+00       8.230302219639e-17       8.167570181629e-18       1.394399679519e-18 
 2883       3.779906099881e-12       2.106835842151e-13      -2.100041654176e-13       0.000000000000e+00       8.218373797987e-17       8.111490415451e-18       1.383641744249e-18 
 2884       3.771919878004e-12       2.104345262256e-13      -2.124219993668e-13       0.000000000000e+00       8.206466840973e-17       8.055925326323e-18       1.373191908583e-18 
 2885       3.764130261030e-12       2.101684012722e-13      -2.148263202024e-13       0.000000000000e+00       8.194581326277e-17       8.000869149287e-18       1.363096509814e-18 
 2886       3.756535704542e-12       2.098851683071e-13      -2.172158744442e-13       0.000000000000e+00       8.182717231361e-17       7.946316100932e-18       1.353402012346e-18 
 2887       3.749134658955e-12       2.095847862414e-13      -2.195894052049e-13       0.000000000000e+00       8.170874533471e-17       7.892260379381e-18       1.344155007806e-18 
 2888       3.741925569509e-12       2.092672139447e-13      -2.219456521876e-13       0.000000000000e+00       8.159053209637e-17       7.838696164271e-18       1.335402215155e-18 
 2889       3.734906876265e-12       2.089324102452e-13      -2.242833516825e-13       0.000000000000e+00       8.147253236668e-17       7.785617616737e-18       1.327190480795e-18 
 2890       3.728077014100e-12       2.085803339298e-13      -2.266012365640e-13       0.000000000000e+00       8.135474591160e-17       7.733018879396e-18       1.319566778681e-18 
 2891       3.721434185126e-12       2.082109800530e-13      -2.288981379259e-13       0.000000000000e+00       8.123717244110e-17       7.680898451981e-18       1.312564953426e-18 
 2892       3.714975674692e-12       2.078244890648e-13      -2.311732905548e-13       0.000000000000e+00       8.111981144767e-17       7.629272342499e-18       1.306165876037e-18 
 2893       3.708698531907e-12       2.074210382357e-13      -2.334260289984e-13       0.000000000000e+00       8.100266236702e-17       7.578160982662e-18       1.300337086548e-18 
 2894       3.702599796894e-12       2.070008053984e-13      -2.356556860666e-13       0.000000000000e+00       8.088572463178e-17       7.527584858336e-18       1.295046032608e-18 
