# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  179       7.066498988166e-10       1.122987996618e-13      -5.001550465022e-12       0.000000000000e+00       1.972688349453e-12       3.965591158819e-13      -2.133394296738e-15 
  180       7.098470887595e-10       1.108217544331e-13      -4.903415546683e-12       0.000000000000e+00       1.940212397965e-12       3.917590420952e-13      -2.085479407315e-15 
  181       7.129833144155e-10       1.093618517594e-13      -4.801583768208e-12       0.000000000000e+00       1.908459425954e-12       3.870651335569e-13      -2.038424590331e-15 
  182       7.160575293555e-10       1.079230979311e-13      -4.696069924616e-12       0.000000000000e+00       1.877413550706e-12       3.824706069849e-13      -1.992103004072e-15 
  183       7.190686796464e-10       1.065096199950e-13      -4.586891347015e-12       0.000000000000e+00       1.847056652452e-12       3.779681423625e-13      -1.946380274504e-15 
  184       7.220157037510e-10       1.051256670522e-13      -4.474067940155e-12       0.000000000000e+00       1.817368334795e-12       3.735498741785e-13      -1.901114380820e-15 
  185       7.248975324273e-10       1.037756115542e-13      -4.357622219983e-12       0.000000000000e+00       1.788325885124e-12       3.692073826688e-13      -1.856155540981e-15 
  186       7.277130886284e-10       1.024639506007e-13      -4.237579351204e-12       0.000000000000e+00       1.759904235043e-12       3.649316850570e-13      -1.811346097260e-15 
  187       7.304612874019e-10       1.011953072358e-13      -4.113967184828e-12       0.000000000000e+00       1.732075920787e-12       3.607132267953e-13      -1.766520401788e-15 
  188       7.331410357894e-10       9.997443174552e-14      -3.986816295736e-12       0.000000000000e+00       1.704811043649e-12       3.565418728054e-13      -1.721504702092e-15 
  189       7.357512327263e-10       9.880620295448e-14      -3.856160020227e-12       0.000000000000e+00       1.678077230397e-12       3.524068987196e-13      -1.676117026645e-15 
  190       7.382907689412e-10       9.769562952293e-14      -3.722034493578e-12       0.000000000000e+00       1.651839593699e-12       3.482969821213e-13      -1.630167070407e-15 
  191       7.407586014502e-10       9.664764656963e-14      -3.584476550975e-12       0.000000000000e+00       1.626067626438e-12       3.442025588766e-13      -1.583497900502e-15 
  192       7.431539834894e-10       9.566648580107e-14      -3.443517176215e-12       0.000000000000e+00       1.600756544667e-12       3.401231077685e-13      -1.536114805442e-15 
  193       7.454762516752e-10       9.475626052472e-14      -3.299187632763e-12       0.000000000000e+00       1.575907473046e-12       3.360603966648e-13      -1.488065912528e-15 
  194       7.477247531041e-10       9.392116669747e-14      -3.151521586544e-12       0.000000000000e+00       1.551520638135e-12       3.320161655510e-13      -1.439401259082e-15 
  195       7.498988454953e-10       9.316548355285e-14      -3.000555136505e-12       0.000000000000e+00       1.527595351506e-12       3.279921255108e-13      -1.390172814832e-15 
  196       7.519978973356e-10       9.249357422827e-14      -2.846326845182e-12       0.000000000000e+00       1.504129992853e-12       3.239899577060e-13      -1.340434504304e-15 
  197       7.540212880221e-10       9.190988639218e-14      -2.688877769262e-12       0.000000000000e+00       1.481121993104e-12       3.200113123569e-13      -1.290242229210e-15 
  198       7.559684080064e-10       9.141895287135e-14      -2.528251490148e-12       0.000000000000e+00       1.458567817532e-12       3.160578077218e-13      -1.239653890838e-15 
  199       7.578386589378e-10       9.102539227806e-14      -2.364494144523e-12       0.000000000000e+00       1.436462948867e-12       3.121310290774e-13      -1.188729412439e-15 
  200       7.596314538078e-10       9.073390963729e-14      -2.197654454914e-12       0.000000000000e+00       1.414801870405e-12       3.082325276991e-13      -1.137530761623e-15 
  201       7.613462170928e-10       9.054929701401e-14      -2.027783760258e-12       0.000000000000e+00       1.393578049122e-12       3.043638198407e-13      -1.086121972741e-15 
  202       7.629823848986e-10       9.047643414033e-14      -1.854936046462e-12       0.000000000000e+00       1.372783918781e-12       3.005263857143e-13      -1.034569169281e-15 
  203       7.645394051034e-10       9.052028904274e-14      -1.679167976971e-12       0.000000000000e+00       1.352410863049e-12       2.967216684711e-13      -9.829405862508e-16 
  204       7.660167375020e-10       9.068591866933e-14      -1.500538923331e-12       0.000000000000e+00       1.332449198603e-12       2.929510731808e-13      -9.313065925743e-16 
  205       7.674138539492e-10       9.097846951703e-14      -1.319110995753e-12       0.000000000000e+00       1.312888158244e-12       2.892159658120e-13      -8.797397134763e-16 
  206       7.687302385035e-10       9.140317825878e-14      -1.134949073675e-12       0.000000000000e+00       1.293715874006e-12       2.855176722120e-13      -8.283146528742e-16 
  207       7.699653875709e-10       9.196537237080e-14      -9.481208363322e-13       0.000000000000e+00       1.274919360272e-12       2.818574770872e-13      -7.771083157667e-16 
  208       7.711188100485e-10       9.267047075975e-14      -7.586967933134e-13       0.000000000000e+00       1.256484496877e-12       2.782366229830e-13      -7.261998306233e-16 
  209       7.721900274680e-10       9.352398439000e-14      -5.667503151308e-13       0.000000000000e+00       1.238396012227e-12       2.746563092639e-13      -6.756705717744e-16 
  210       7.731785741398e-10       9.453151691083e-14      -3.723576637820e-13       0.000000000000e+00       1.220637466407e-12       2.711176910935e-13      -6.256041818003e-16 
  211       7.740839972961e-10       9.569876528363e-14      -1.755980233143e-13       0.000000000000e+00       1.203191234289e-12       2.676218784146e-13      -5.760865939208e-16 
  212       7.749058572353e-10       9.703152040915e-14       2.344646961087e-14       0.000000000000e+00       1.186038488651e-12       2.641699349293e-13      -5.272060543847e-16 
  213       7.756437665210e-10       9.853534034119e-14       2.246949127680e-13       0.000000000000e+00       1.169162873919e-12       2.607627989429e-13      -4.790371080233e-16 
  214       7.762975102285e-10       1.002145440789e-13       4.280805774603e-13       0.000000000000e+00       1.152561838440e-12       2.574010420653e-13      -4.315913054863e-16 
  215       7.768669341002e-10       1.020731510063e-13       6.335387845394e-13       0.000000000000e+00       1.136236035192e-12       2.540850922361e-13      -3.848632090121e-16 
  216       7.773519064643e-10       1.041152019656e-13       8.410027459790e-13       0.000000000000e+00       1.120185692794e-12       2.508153091783e-13      -3.388461103855e-16 
  217       7.777523184813e-10       1.063447590223e-13       1.050403545415e-12       0.000000000000e+00       1.104410608337e-12       2.475919831728e-13      -2.935320111072e-16 
  218       7.780680843906e-10       1.087659052309e-13       1.261670118682e-12       0.000000000000e+00       1.088910140206e-12       2.444153338327e-13      -2.489116025653e-16 
  219       7.782991417569e-10       1.113827443994e-13       1.474729234358e-12       0.000000000000e+00       1.073683200912e-12       2.412855088773e-13      -2.049742462055e-16 
  220       7.784454517166e-10       1.141994008555e-13       1.689505474297e-12       0.000000000000e+00       1.058728249915e-12       2.382025829072e-13      -1.617079537020e-16 
  221       7.785069992245e-10       1.172200192108e-13       1.905921214173e-12       0.000000000000e+00       1.044043286454e-12       2.351665561779e-13      -1.190993671277e-16 
  222       7.784837933002e-10       1.204487641272e-13       2.123896604017e-12       0.000000000000e+00       1.029625842373e-12       2.321773533747e-13      -7.713373912563e-17 
  223       7.783758672745e-10       1.238898200812e-13       2.343349548758e-12       0.000000000000e+00       1.015472974950e-12       2.292348223868e-13      -3.579491307871e-17 
  224       7.781832790360e-10       1.275473911297e-13       2.564195688760e-12       0.000000000000e+00       1.001581259720e-12       2.263387330818e-13       4.934696718967e-18 
  225       7.779061112778e-10       1.314257006752e-13       2.786348380362e-12       0.000000000000e+00       9.879467833079e-13       2.234887760800e-13       4.507412489176e-17 
  226       7.775444717435e-10       1.355289912308e-13       3.009718676419e-12       0.000000000000e+00       9.745651362508e-13       2.206845615288e-13       8.464387481178e-17 
  227       7.770984934741e-10       1.398615241858e-13       3.234215306839e-12       0.000000000000e+00       9.614314058281e-13       2.179256178772e-13       1.236659384282e-16 
  228       7.765683350544e-10       1.444275795707e-13       3.459744659121e-12       0.000000000000e+00       9.485401688877e-13       2.152113906496e-13       1.621638160968e-16 
  229       7.759541808594e-10       1.492314558227e-13       3.686210758900e-12       0.000000000000e+00       9.358854846733e-13       2.125412412211e-13       2.001625364089e-16 
  230       7.752562413009e-10       1.542774695508e-13       3.913515250479e-12       0.000000000000e+00       9.234608876517e-13       2.099144455911e-13       2.376886760211e-16 
  231       7.744747530739e-10       1.595699553010e-13       4.141557377374e-12       0.000000000000e+00       9.112593803400e-13       2.073301931578e-13       2.747703794848e-16 
  232       7.736099794032e-10       1.651132653217e-13       4.370233962848e-12       0.000000000000e+00       8.992734261327e-13       2.047875854930e-13       3.114373790748e-16 
  233       7.726622102898e-10       1.709117693290e-13       4.599439390457e-12       0.000000000000e+00       8.874949421291e-13       2.022856351160e-13       3.477210146194e-16 
  234       7.716317627576e-10       1.769698542719e-13       4.829065584581e-12       0.000000000000e+00       8.759152919603e-13       1.998232642681e-13       3.836542533294e-16 
  235       7.705189810995e-10       1.832919240975e-13       5.059001990971e-12       0.000000000000e+00       8.645252786168e-13       1.973993036870e-13       4.192717096275e-16 
  236       7.693242371243e-10       1.898823995162e-13       5.289135557283e-12       0.000000000000e+00       8.533151372750e-13       1.950124913813e-13       4.546096649779e-16 
  237       7.680479304029e-10       1.967457177673e-13       5.519350713619e-12       0.000000000000e+00       8.422745281252e-13       1.926614714046e-13       4.897060877151e-16 
  238       7.666904853572e-10       2.038859388291e-13       5.749535919349e-12       0.000000000000e+00       8.313945256066e-13       1.903450151651e-13       5.245921963349e-16 
  239       7.652523418201e-10       2.113055380628e-13       5.979603783929e-12       0.000000000000e+00       8.206737346705e-13       1.880627027661e-13       5.592665411997e-16 
  240       7.637339643818e-10       2.190065399674e-13       6.209472127330e-12       0.000000000000e+00       8.101125311511e-13       1.858142805662e-13       5.937193910701e-16 
  241       7.621358457343e-10       2.269909040971e-13       6.439057517812e-12       0.000000000000e+00       7.997110957380e-13       1.835994416051e-13       6.279410503978e-16 
  242       7.604585069114e-10       2.352605239960e-13       6.668275266314e-12       0.000000000000e+00       7.894694110154e-13       1.814178248470e-13       6.619218613151e-16 
  243       7.587024975286e-10       2.438172261331e-13       6.897039420848e-12       0.000000000000e+00       7.793872585009e-13       1.792690144249e-13       6.956522056241e-16 
  244       7.568683960229e-10       2.526627688377e-13       7.125262760888e-12       0.000000000000e+00       7.694642156848e-13       1.771525388842e-13       7.291225067858e-16 
  245       7.549568098927e-10       2.617988412338e-13       7.352856791765e-12       0.000000000000e+00       7.596996530683e-13       1.750678704263e-13       7.623232319091e-16 
  246       7.529683759374e-10       2.712270621757e-13       7.579731739054e-12       0.000000000000e+00       7.500927312030e-13       1.730144241529e-13       7.952448937402e-16 
  247       7.509037604976e-10       2.809489791824e-13       7.805796542972e-12       0.000000000000e+00       7.406423977295e-13       1.709915573094e-13       8.278780526520e-16 
  248       7.487636596946e-10       2.909660673733e-13       8.030958852763e-12       0.000000000000e+00       7.313473844164e-13       1.689985685293e-13       8.602133186327e-16 
  249       7.465487996702e-10       3.012797284026e-13       8.255125021095e-12       0.000000000000e+00       7.222062041991e-13       1.670346970773e-13       8.922413532754e-16 
